NAME_0,NAME_1
Panama,Los Santos
Panama,Ngöbe Buglé
Panama,Panamá Oeste
Panama,Panamá
Panama,Veraguas
Papua New Guinea,Bougainville
Papua New Guinea,Central
Papua New Guinea,Chimbu
Papua New Guinea,East New Britain
Papua New Guinea,East Sepik
Papua New Guinea,Eastern Highlands
Papua New Guinea,Enga
Papua New Guinea,Gulf
Papua New Guinea,Hela
Papua New Guinea,Jiwaka
Papua New Guinea,Madang
Papua New Guinea,Manus
Papua New Guinea,Milne Bay
Papua New Guinea,Morobe
Papua New Guinea,National Capital District
Papua New Guinea,New Ireland
Papua New Guinea,Oro
Papua New Guinea,Sandaun
Papua New Guinea,Southern Highlands
Papua New Guinea,West New Britain
Papua New Guinea,Western Highlands
Papua New Guinea,Western
Paracel Islands,
Paraguay,Alto Paraguay
Paraguay,Alto Paraná
Paraguay,Amambay
Paraguay,Asunción
Paraguay,Boquerón
Paraguay,Caaguazú
Paraguay,Caazapá
Paraguay,Canindeyú
Paraguay,Central
Paraguay,Concepción
Paraguay,Cordillera
Paraguay,Guairá
Paraguay,Itapúa
Paraguay,Misiones
Paraguay,Ñeembucú
Paraguay,Paraguarí
Paraguay,Presidente Hayes
Paraguay,San Pedro
Peru,Amazonas
Peru,Ancash
Peru,Apurímac
Peru,Arequipa
Peru,Ayacucho
Peru,Cajamarca
Peru,Callao
Peru,Cusco
Peru,Huancavelica
Peru,Huánuco
Peru,Ica
Peru,Junín
Peru,La Libertad
Peru,Lambayeque
Peru,Lima Province
Peru,Lima
Peru,Loreto
Peru,Madre de Dios
Peru,Moquegua
Peru,Pasco
Peru,Piura
Peru,Puno
Peru,San Martín
Peru,Tacna
Peru,Tumbes
Peru,Ucayali
Philippines,Abra
Philippines,Agusan del Norte
Philippines,Agusan del Sur
Philippines,Aklan
Philippines,Albay
Philippines,Antique
Philippines,Apayao
Philippines,Aurora
Philippines,Basilan
Philippines,Bataan
Philippines,Batanes
Philippines,Batangas
Philippines,Benguet
Philippines,Biliran
Philippines,Bohol
Philippines,Bukidnon
Philippines,Bulacan
Philippines,Cagayan
Philippines,Camarines Norte
Philippines,Camarines Sur
Philippines,Camiguin
Philippines,Capiz
Philippines,Catanduanes
Philippines,Cavite
Philippines,Cebu
Philippines,Compostela Valley
Philippines,Davao del Norte
Philippines,Davao del Sur
Philippines,Davao Oriental
Philippines,Dinagat Islands
Philippines,Eastern Samar
Philippines,Guimaras
Philippines,Ifugao
Philippines,Ilocos Norte
Philippines,Ilocos Sur
Philippines,Iloilo
Philippines,Isabela
Philippines,Kalinga
Philippines,La Union
Philippines,Laguna
Philippines,Lanao del Norte
Philippines,Lanao del Sur
Philippines,Leyte
Philippines,Maguindanao
Philippines,Marinduque
Philippines,Masbate
Philippines,Metropolitan Manila
Philippines,Misamis Occidental
Philippines,Misamis Oriental
Philippines,Mountain Province
Philippines,Negros Occidental
Philippines,Negros Oriental
Philippines,North Cotabato
Philippines,Northern Samar
Philippines,Nueva Ecija
Philippines,Nueva Vizcaya
Philippines,Occidental Mindoro
Philippines,Oriental Mindoro
Philippines,Palawan
Philippines,Pampanga
Philippines,Pangasinan
Philippines,Quezon
Philippines,Quirino
Philippines,Rizal
Philippines,Romblon
Philippines,Samar
Philippines,Sarangani
Philippines,Siquijor
Philippines,Sorsogon
Philippines,South Cotabato
Philippines,Southern Leyte
Philippines,Sultan Kudarat
Philippines,Sulu
Philippines,Surigao del Norte
Philippines,Surigao del Sur
Philippines,Tarlac
Philippines,Tawi-Tawi
Philippines,Zambales
Philippines,Zamboanga del Norte
Philippines,Zamboanga del Sur
Philippines,Zamboanga Sibugay
Pitcairn Islands,
Poland,Dolnośląskie
Poland,Kujawsko-Pomorskie
Poland,Łódzkie
Poland,Lubelskie
Poland,Lubuskie
Poland,Małopolskie
Poland,Mazowieckie
Poland,Opolskie
Poland,Podkarpackie
Poland,Podlaskie
Poland,Pomorskie
Poland,Śląskie
Poland,Świętokrzyskie
Poland,Warmińsko-Mazurskie
Poland,Wielkopolskie
Poland,Zachodniopomorskie
Portugal,Aveiro
Portugal,Azores
Portugal,Beja
Portugal,Braga
Portugal,Bragança
Portugal,Castelo Branco
Portugal,Coimbra
Portugal,Évora
Portugal,Faro
Portugal,Guarda
Portugal,Leiria
Portugal,Lisboa
Portugal,Madeira
Portugal,Portalegre
Portugal,Porto
Portugal,Santarém
Portugal,Setúbal
Portugal,Viana do Castelo
Portugal,Vila Real
Portugal,Viseu
Puerto Rico,Adjuntas
Puerto Rico,Aguada
Puerto Rico,Aguadilla
Puerto Rico,Aguas Buenas
Puerto Rico,Aibonito
Puerto Rico,Añasco
Puerto Rico,Arecibo
Puerto Rico,Arroyo
Puerto Rico,Barceloneta
Puerto Rico,Barranquitas
Puerto Rico,Bayamón
Puerto Rico,Cabo Rojo
Puerto Rico,Caguas
Puerto Rico,Camuy
Puerto Rico,Canóvanas
Puerto Rico,Carolina
Puerto Rico,Cataño
Puerto Rico,Cayey
Puerto Rico,Ceiba
Puerto Rico,Ciales
Puerto Rico,Cidra
Puerto Rico,Coamo
Puerto Rico,Comerío
Puerto Rico,Corozal
Puerto Rico,Culebra
Puerto Rico,Dorado
Puerto Rico,Fajardo
Puerto Rico,Florida
Puerto Rico,Guánica
Puerto Rico,Guayama
Puerto Rico,Guayanilla
Puerto Rico,Guaynabo
Puerto Rico,Gurabo
Puerto Rico,Hatillo
Puerto Rico,Hormigueros
Puerto Rico,Humacao
Puerto Rico,Isabela
Puerto Rico,Jayuya
Puerto Rico,Juana Díaz
Puerto Rico,Juncos
Puerto Rico,Lajas
Puerto Rico,Lares
Puerto Rico,Las Marías
Puerto Rico,Las Piedras
Puerto Rico,Loíza
Puerto Rico,Luquillo
Puerto Rico,Manatí
Puerto Rico,Maricao
Puerto Rico,Maunabo
Puerto Rico,Mayagüez
Puerto Rico,Moca
Puerto Rico,Morovis
Puerto Rico,Naguabo
Puerto Rico,Naranjito
Puerto Rico,Orocovis
Puerto Rico,Patillas
Puerto Rico,Peñuelas
Puerto Rico,Ponce
Puerto Rico,Quebradillas
Puerto Rico,Rincón
Puerto Rico,Río Grande
Puerto Rico,Sabana Grande
Puerto Rico,Salinas
Puerto Rico,San Germán
Puerto Rico,San Juan
Puerto Rico,San Lorenzo
Puerto Rico,San Sebastián
Puerto Rico,Santa Isabel
Puerto Rico,Toa Alta
Puerto Rico,Toa Baja
Puerto Rico,Trujillo Alto
Puerto Rico,Utuado
Puerto Rico,Vega Alta
Puerto Rico,Vega Baja
Puerto Rico,Vieques
Puerto Rico,Villalba
Puerto Rico,Yabucoa
Puerto Rico,Yauco
Qatar,Ad Dawhah
Qatar,Al Daayen
Qatar,Al Khor
Qatar,Al Wakrah
Qatar,Ar Rayyan
Qatar,Madinat ash Shamal
Qatar,Umm Salal
Republic of the Congo,Bouenza
Republic of the Congo,Brazzaville
Republic of the Congo,Cuvette-Ouest
Republic of the Congo,Cuvette
Republic of the Congo,Kouilou
Republic of the Congo,Lékoumou
Republic of the Congo,Likouala
Republic of the Congo,Niari
Republic of the Congo,Plateaux
Republic of the Congo,Pointe Noire
Republic of the Congo,Pool
Republic of the Congo,Sangha
Réunion,Saint-Benoît
Réunion,Saint-Denis
Réunion,Saint-Paul
Réunion,Saint-Pierre
Romania,Alba
Romania,Arad
Romania,Argeș
Romania,Bacău
Romania,Bihor
Romania,Bistrița-Năsăud
Romania,Botoșani
Romania,Brăila
Romania,Brașov
Romania,Bucharest
Romania,Buzău
Romania,Călărași
Romania,Caraș-Severin
Romania,Cluj
Romania,Constanța
Romania,Covasna
Romania,Dâmbovița
Romania,Dolj
Romania,Galați
Romania,Giurgiu
Romania,Gorj
Romania,Harghita
Romania,Hunedoara
Romania,Ialomița
Romania,Iași
Romania,Ilfov
Romania,Maramureș
Romania,Mehedinți
Romania,Mureș
Romania,Neamț
Romania,Olt
Romania,Prahova
Romania,Sălaj
Romania,Satu Mare
Romania,Sibiu
Romania,Suceava
Romania,Teleorman
Romania,Timiș
Romania,Tulcea
Romania,Vâlcea
Romania,Vaslui
Romania,Vrancea
Russia,Adygey
Russia,Altay
Russia,Amur
Russia,Arkhangel'sk
Russia,Astrakhan'
Russia,Bashkortostan
Russia,Belgorod
Russia,Bryansk
Russia,Buryat
Russia,Chechnya
Russia,Chelyabinsk
Russia,Chukot
Russia,Chuvash
Russia,City of St. Petersburg
Russia,Dagestan
Russia,Gorno-Altay
Russia,Ingush
Russia,Irkutsk
Russia,Ivanovo
Russia,Kabardin-Balkar
Russia,Kaliningrad
Russia,Kalmyk
Russia,Kaluga
Russia,Kamchatka
Russia,Karachay-Cherkess
Russia,Karelia
Russia,Kemerovo
Russia,Khabarovsk
Russia,Khakass
Russia,Khanty-Mansiy
Russia,Kirov
Russia,Komi
Russia,Kostroma
Russia,Krasnodar
Russia,Krasnoyarsk
Russia,Kurgan
Russia,Kursk
Russia,Leningrad
Russia,Lipetsk
Russia,Magadan
Russia,Mariy-El
Russia,Mordovia
Russia,Moscow City
Russia,Moskva
Russia,Murmansk
Russia,Nenets
Russia,Nizhegorod
Russia,North Ossetia
Russia,Novgorod
Russia,Novosibirsk
Russia,Omsk
Russia,Orel
Russia,Orenburg
Russia,Penza
Russia,Perm'
Russia,Primor'ye
Russia,Pskov
Russia,Rostov
Russia,Ryazan'
Russia,Sakha
Russia,Sakhalin
Russia,Samara
Russia,Saratov
Russia,Smolensk
Russia,Stavropol'
Russia,Sverdlovsk
Russia,Tambov
Russia,Tatarstan
Russia,Tomsk
Russia,Tula
Russia,Tuva
Russia,Tver'
Russia,Tyumen'
Russia,Udmurt
Russia,Ul'yanovsk
Russia,Vladimir
Russia,Volgograd
Russia,Vologda
Russia,Voronezh
Russia,Yamal-Nenets
Russia,Yaroslavl'
Russia,Yevrey
Russia,Zabaykal'ye
Rwanda,Amajyaruguru
Rwanda,Amajyepfo
Rwanda,Iburasirazuba
Rwanda,Iburengerazuba
Rwanda,Umujyi wa Kigali
Saint-Barthélemy,Au Vent
Saint-Barthélemy,Sous le Vent
Saint-Martin,
"Saint Helena, Ascension and Tris",Ascension
"Saint Helena, Ascension and Tris",Saint Helena
"Saint Helena, Ascension and Tris",Tristan da Cunha
Saint Kitts and Nevis,Christ Church Nichola Town
Saint Kitts and Nevis,Saint Anne Sandy Point
Saint Kitts and Nevis,Saint George Basseterre
Saint Kitts and Nevis,Saint George Gingerland
Saint Kitts and Nevis,Saint James Windward
Saint Kitts and Nevis,Saint John Capisterre
Saint Kitts and Nevis,Saint John Figtree
Saint Kitts and Nevis,Saint Mary Cayon
Saint Kitts and Nevis,Saint Paul Capisterre
Saint Kitts and Nevis,Saint Paul Charlestown
Saint Kitts and Nevis,Saint Peter Basseterre
Saint Kitts and Nevis,Saint Thomas Lowland
Saint Kitts and Nevis,Saint Thomas Middle Island
Saint Kitts and Nevis,Trinity Palmetto Point
Saint Lucia,Anse-la-Raye
Saint Lucia,Canaries
Saint Lucia,Castries
Saint Lucia,Choiseul
Saint Lucia,Dennery
Saint Lucia,Gros Islet
Saint Lucia,Laborie
Saint Lucia,Micoud
Saint Lucia,Soufrière
Saint Lucia,Vieux Fort
Saint Pierre and Miquelon,Miquelon-Langlade
Saint Pierre and Miquelon,Saint-Pierre
Saint Vincent and the Grenadines,Charlotte
Saint Vincent and the Grenadines,Grenadines
Saint Vincent and the Grenadines,Saint Andrew
Saint Vincent and the Grenadines,Saint David
Saint Vincent and the Grenadines,Saint George
Saint Vincent and the Grenadines,Saint Patrick
Samoa,A'ana
Samoa,Aiga-i-le-Tai
Samoa,Atua
Samoa,Fa'asaleleaga
Samoa,Gaga'emauga
Samoa,Gagaifomauga
Samoa,Palauli
Samoa,Satupa'itea
Samoa,Tuamasaga
Samoa,Va'a-o-Fonoti
Samoa,Vaisigano
San Marino,Acquaviva
San Marino,Borgo Maggiore
San Marino,Chiesanuova
San Marino,Domagnano
San Marino,Faetano
San Marino,Fiorentino
San Marino,Montegiardino
San Marino,San Marino
San Marino,Serravalle
Sang,Himachal Pradesh
Sang,Uttarakhand
São Tomé and Príncipe,Príncipe
São Tomé and Príncipe,São Tomé
Saudi Arabia,'Asir
Saudi Arabia,Al Bahah
Saudi Arabia,Al Hudud ash Shamaliyah
Saudi Arabia,Al Jawf
Saudi Arabia,Al Madinah
Saudi Arabia,Al Qassim
Saudi Arabia,Ar Riyad
Saudi Arabia,Ash-Sharqīyah
Saudi Arabia,Ḥaʼil
Saudi Arabia,Jizan
Saudi Arabia,Makkah
Saudi Arabia,Najran
Saudi Arabia,Tabuk
Senegal,Dakar
Senegal,Diourbel
Senegal,Fatick
Senegal,Kaffrine
Senegal,Kaolack
Senegal,Kédougou
Senegal,Kolda
Senegal,Louga
Senegal,Matam
Senegal,Saint-Louis
Senegal,Sédhiou
Senegal,Tambacounda
Senegal,Thiès
Senegal,Ziguinchor
Serbia,Borski
Serbia,Braničevski
Serbia,Grad Beograd
Serbia,Jablanički
Serbia,Južno-Bački
Serbia,Južno-Banatski
Serbia,Kolubarski
Serbia,Mačvanski
Serbia,Moravički
Serbia,Nišavski
Serbia,Pčinjski
Serbia,Pirotski
Serbia,Podunavski
Serbia,Pomoravski
Serbia,Rasinski
Serbia,Raški
Serbia,Severno-Bački
Serbia,Severno-Banatski
Serbia,Srednje-Banatski
Serbia,Sremski
Serbia,Šumadijski
Serbia,Toplički
Serbia,Zaječarski
Serbia,Zapadno-Bački
Serbia,Zlatiborski
Seychelles,Anse aux Pins
Seychelles,Anse Boileau
Seychelles,Anse Étoile
Seychelles,Anse Royale
Seychelles,Au Cap
Seychelles,Baie Lazare
Seychelles,Baie Sainte Anne
Seychelles,Beau Vallon
Seychelles,Bel Air
Seychelles,Belombre
Seychelles,Cascade
Seychelles,English River
Seychelles,Glacis
Seychelles,Grand' Anse
Seychelles,Grand'Anse Praslin
Seychelles,La Digue and Inner Islands
Seychelles,Les Mamelles
Seychelles,Mont Buxton
Seychelles,Mont Fleuri
Seychelles,Outer Islands
Seychelles,Plaisance
Seychelles,Pointe La Rue
Seychelles,Port Glaud
Seychelles,Roche Caïman
Seychelles,Saint Louis
Seychelles,Takamaka
Shaksgam Valley,Xinjiang Uygur
Sierra Leone,Eastern
Sierra Leone,Northern
Sierra Leone,Southern
Sierra Leone,Western
Singapore,Central
Singapore,East
Singapore,North-East
Singapore,North
Singapore,West
Sint Maarten,
Slovakia,Banskobystrický
Slovakia,Bratislavský
Slovakia,Košický
Slovakia,Nitriansky
Slovakia,Prešovský
Slovakia,Trenčiansky
Slovakia,Trnavský
Slovakia,Žilinský
Slovenia,Gorenjska
Slovenia,Goriška
Slovenia,Jugovzhodna Slovenija
Slovenia,Koroška
Slovenia,Notranjsko-kraška
Slovenia,Obalno-kraška
Slovenia,Osrednjeslovenska
Slovenia,Podravska
Slovenia,Pomurska
Slovenia,Savinjska
Slovenia,Spodnjeposavska
Slovenia,Zasavska
Solomon Islands,Central
Solomon Islands,Choiseul
Solomon Islands,Guadalcanal
Solomon Islands,Honiara
Solomon Islands,Isabel
Solomon Islands,Makira Ulawa
Solomon Islands,Malaita
Solomon Islands,Rennell and Bellona
Solomon Islands,Temotu
Solomon Islands,Western
Somalia,Awdal
Somalia,Bakool
Somalia,Banaadir
Somalia,Bari
Somalia,Bay
Somalia,Galguduud
Somalia,Gedo
Somalia,Hiiraan
Somalia,Jubbada Dhexe
Somalia,Jubbada Hoose
Somalia,Mudug
Somalia,Nugaal
Somalia,Sanaag
Somalia,Shabeellaha Dhexe
Somalia,Shabeellaha Hoose
Somalia,Sool
Somalia,Togdheer
Somalia,Woqooyi Galbeed
South Africa,Eastern Cape
South Africa,Free State
South Africa,Gauteng
South Africa,KwaZulu-Natal
South Africa,Limpopo
South Africa,Mpumalanga
South Africa,North West
South Africa,Northern Cape
South Africa,Western Cape
South Georgia and the South Sand,
South Korea,Busan
South Korea,Chungcheongbuk-do
South Korea,Chungcheongnam-do
South Korea,Daegu
South Korea,Daejeon
South Korea,Gangwon-do
South Korea,Gwangju
South Korea,Gyeonggi-do
South Korea,Gyeongsangbuk-do
South Korea,Gyeongsangnam-do
South Korea,Incheon
South Korea,Jeju
South Korea,Jeollabuk-do
South Korea,Jeollanam-do
South Korea,Sejong
South Korea,Seoul
South Korea,Ulsan
South Sudan,Central Equatoria
South Sudan,Eastern Equatoria
South Sudan,Jungoli
South Sudan,Lakes
South Sudan,North Bahr-al-Ghazal
South Sudan,Unity
South Sudan,Upper Nile
South Sudan,Warap
South Sudan,West Bahr-al-Ghazal
South Sudan,West Equatoria
Spain,Andalucía
Spain,Aragón
Spain,Cantabria
Spain,Castilla-La Mancha
Spain,Castilla y León
Spain,Cataluña
Spain,Ceuta y Melilla
Spain,Comunidad de Madrid
Spain,Comunidad Foral de Navarra
Spain,Comunidad Valenciana
Spain,Extremadura
Spain,Galicia
Spain,Islas Baleares
Spain,Islas Canarias
Spain,La Rioja
Spain,País Vasco
Spain,Principado de Asturias
Spain,Región de Murcia
Spratly Islands,
Sri Lanka,Ampara
Sri Lanka,Anuradhapura
Sri Lanka,Badulla
Sri Lanka,Batticaloa
Sri Lanka,Colombo
Sri Lanka,Galle
Sri Lanka,Gampaha
Sri Lanka,Hambantota
Sri Lanka,Jaffna
Sri Lanka,Kalutara
Sri Lanka,Kandy
Sri Lanka,Kegalle
Sri Lanka,Kilinochchi
Sri Lanka,Kurunegala
Sri Lanka,Mannar
Sri Lanka,Matale
Sri Lanka,Matara
Sri Lanka,Moneragala
Sri Lanka,Mullaitivu
Sri Lanka,Nuwara Eliya
Sri Lanka,Polonnaruwa
Sri Lanka,Puttalam
Sri Lanka,Ratnapura
Sri Lanka,Trincomalee
Sri Lanka,Vavuniya
Sudan,Al Jazirah
Sudan,Al Qadarif
Sudan,Blue Nile
Sudan,Central Darfur
Sudan,East Darfur
Sudan,Kassala
Sudan,Khartoum
Sudan,North Darfur
Sudan,North Kurdufan
Sudan,Northern
Sudan,Red Sea
Sudan,River Nile
Sudan,Sennar
Sudan,South Darfur
Sudan,South Kurdufan
Sudan,West Darfur
Sudan,West Kurdufan
Sudan,White Nile
Suriname,Brokopondo
Suriname,Commewijne
Suriname,Coronie
Suriname,Marowijne
Suriname,Nickerie
Suriname,Para
Suriname,Paramaribo
Suriname,Saramacca
Suriname,Sipaliwini
Suriname,Wanica
Svalbard and Jan Mayen,Jan Mayen
Svalbard and Jan Mayen,Svalbard
Swaziland,Hhohho
Swaziland,Lubombo
Swaziland,Manzini
Swaziland,Shiselweni
Sweden,Blekinge
Sweden,Dalarna
Sweden,Gävleborg
Sweden,Gotland
Sweden,Halland
Sweden,Jämtland
Sweden,Jönköping
Sweden,Kalmar
Sweden,Kronoberg
Sweden,Norrbotten
Sweden,Orebro
Sweden,Östergötland
Sweden,Skåne
Sweden,Södermanland
Sweden,Stockholm
Sweden,Uppsala
Sweden,Värmland
Sweden,Västerbotten
Sweden,Västernorrland
Sweden,Västmanland
Sweden,Västra Götaland
Switzerland,Aargau
Switzerland,Appenzell Ausserrhoden
Switzerland,Appenzell Innerrhoden
Switzerland,Basel-Landschaft
Switzerland,Basel-Stadt
Switzerland,Bern
Switzerland,Fribourg
Switzerland,Genève
Switzerland,Glarus
Switzerland,Graubünden
Switzerland,Jura
Switzerland,Lucerne
Switzerland,Neuchâtel
Switzerland,Nidwalden
Switzerland,Obwalden
Switzerland,Sankt Gallen
Switzerland,Schaffhausen
Switzerland,Schwyz
Switzerland,Solothurn
Switzerland,Thurgau
Switzerland,Ticino
Switzerland,Uri
Switzerland,Valais
Switzerland,Vaud
Switzerland,Zug
Switzerland,Zürich
Syria,Al Ḥasakah
Syria,Aleppo
Syria,Ar Raqqah
Syria,As Suwayda'
Syria,Damascus
Syria,Dar`a
Syria,Dayr Az Zawr
Syria,Hamah
Syria,Hims
Syria,Idlib
Syria,Lattakia
Syria,Quneitra
Syria,Rif Dimashq
Syria,Tartus
Taiwan,Fujian
Taiwan,Kaohsiung
Taiwan,New Taipei
Taiwan,Taichung
Taiwan,Tainan
Taiwan,Taipei
Taiwan,Taiwan
Tajikistan,Districts of Republican Subordin
Tajikistan,Dushanbe
Tajikistan,Gorno-Badakhshan
Tajikistan,Khatlon
Tajikistan,Sughd
Tanzania,Arusha
Tanzania,Dar es Salaam
Tanzania,Dodoma
Tanzania,Geita
Tanzania,Iringa
Tanzania,Kagera
Tanzania,Kaskazini Pemba
Tanzania,Kaskazini Unguja
Tanzania,Katavi
Tanzania,Kigoma
Tanzania,Kilimanjaro
Tanzania,Kusini Pemba
Tanzania,Kusini Unguja
Tanzania,Lindi
Tanzania,Manyara
Tanzania,Mara
Tanzania,Mbeya
Tanzania,Mjini Magharibi
Tanzania,Morogoro
Tanzania,Mtwara
Tanzania,Mwanza
Tanzania,Njombe
Tanzania,Pwani
Tanzania,Rukwa
Tanzania,Ruvuma
Tanzania,Shinyanga
Tanzania,Simiyu
Tanzania,Singida
Tanzania,Songwe
Tanzania,Tabora
Tanzania,Tanga
Thailand,Amnat Charoen
Thailand,Ang Thong
Thailand,Bangkok Metropolis
Thailand,Bueng Kan
Thailand,Buri Ram
Thailand,Chachoengsao
Thailand,Chai Nat
Thailand,Chaiyaphum
Thailand,Chanthaburi
Thailand,Chiang Mai
Thailand,Chiang Rai
Thailand,Chon Buri
Thailand,Chumphon
Thailand,Kalasin
Thailand,Kamphaeng Phet
Thailand,Kanchanaburi
Thailand,Khon Kaen
Thailand,Krabi
Thailand,Lampang
Thailand,Lamphun
Thailand,Loei
Thailand,Lop Buri
Thailand,Mae Hong Son
Thailand,Maha Sarakham
Thailand,Mukdahan
Thailand,Nakhon Nayok
Thailand,Nakhon Pathom
Thailand,Nakhon Phanom
Thailand,Nakhon Ratchasima
Thailand,Nakhon Sawan
Thailand,Nakhon Si Thammarat
Thailand,Nan
Thailand,Narathiwat
Thailand,Nong Bua Lam Phu
Thailand,Nong Khai
Thailand,Nonthaburi
Thailand,Pathum Thani
Thailand,Pattani
Thailand,Phangnga
Thailand,Phatthalung
Thailand,Phayao
Thailand,Phetchabun
Thailand,Phetchaburi
Thailand,Phichit
Thailand,Phitsanulok
Thailand,Phra Nakhon Si Ayutthaya
Thailand,Phrae
Thailand,Phuket
Thailand,Prachin Buri
Thailand,Prachuap Khiri Khan
Thailand,Ranong
Thailand,Ratchaburi
Thailand,Rayong
Thailand,Roi Et
Thailand,Sa Kaeo
Thailand,Sakon Nakhon
Thailand,Samut Prakan
Thailand,Samut Sakhon
Thailand,Samut Songkhram
Thailand,Saraburi
Thailand,Satun
Thailand,Si Sa Ket
Thailand,Sing Buri
Thailand,Songkhla
Thailand,Sukhothai
Thailand,Suphan Buri
Thailand,Surat Thani
Thailand,Surin
Thailand,Tak
Thailand,Trang
Thailand,Trat
Thailand,Ubon Ratchathani
Thailand,Udon Thani
Thailand,Uthai Thani
Thailand,Uttaradit
Thailand,Yala
Thailand,Yasothon
Timor-Leste,Aileu
Timor-Leste,Ainaro
Timor-Leste,Ambeno
Timor-Leste,Baucau
Timor-Leste,Bobonaro
Timor-Leste,Covalima
Timor-Leste,Dili
Timor-Leste,Ermera
Timor-Leste,Lautém
Timor-Leste,Liquiçá
Timor-Leste,Manatuto
Timor-Leste,Manufahi
Timor-Leste,Viqueque
Togo,Centre
Togo,Kara
Togo,Maritime
Togo,Plateaux
Togo,Savanes
Tokelau,Anafu
Tokelau,Fakaofo
Tokelau,Nukunonu
Tonga,'Eua
Tonga,Ha'apai
Tonga,Niuas
Tonga,Tongatapu
Tonga,Vava'u
Trinidad and Tobago,Arima
Trinidad and Tobago,Chaguanas
Trinidad and Tobago,Couva-Tabaquite-Talparo
Trinidad and Tobago,Diego Martin
Trinidad and Tobago,Mayaro/Rio Claro
Trinidad and Tobago,Penal-Debe
Trinidad and Tobago,Point Fortin
Trinidad and Tobago,Port of Spain
Trinidad and Tobago,Princes Town
Trinidad and Tobago,San Fernando
Trinidad and Tobago,San Juan-Laventille
Trinidad and Tobago,Sangre Grande
Trinidad and Tobago,Siparia
Trinidad and Tobago,Tobago
Trinidad and Tobago,Tunapuna/Piarco
Tunisia,Ariana
Tunisia,Béja
Tunisia,Ben Arous (Tunis Sud)
Tunisia,Bizerte
Tunisia,Gabès
Tunisia,Gafsa
Tunisia,Jendouba
Tunisia,Kairouan
Tunisia,Kassérine
Tunisia,Kebili
Tunisia,Le Kef
Tunisia,Mahdia
Tunisia,Manubah
Tunisia,Médenine
Tunisia,Monastir
Tunisia,Nabeul
Tunisia,Sfax
Tunisia,Sidi Bou Zid
Tunisia,Siliana
Tunisia,Sousse
Tunisia,Tataouine
Tunisia,Tozeur
Tunisia,Tunis
Tunisia,Zaghouan
Turkey,Adana
Turkey,Adiyaman
Turkey,Afyon
Turkey,Agri
Turkey,Aksaray
Turkey,Amasya
Turkey,Ankara
Turkey,Antalya
Turkey,Ardahan
Turkey,Artvin
Turkey,Aydin
Turkey,Balikesir
Turkey,Bartın
Turkey,Batman
Turkey,Bayburt
Turkey,Bilecik
Turkey,Bingöl
Turkey,Bitlis
Turkey,Bolu
Turkey,Burdur
Turkey,Bursa
Turkey,Çanakkale
Turkey,Çankiri
Turkey,Çorum
Turkey,Denizli
Turkey,Diyarbakir
Turkey,Düzce
Turkey,Edirne
Turkey,Elazığ
Turkey,Erzincan
Turkey,Erzurum
Turkey,Eskisehir
Turkey,Gaziantep
Turkey,Giresun
Turkey,Gümüshane
Turkey,Hakkari
Turkey,Hatay
Turkey,Iğdır
Turkey,Isparta
Turkey,Istanbul
Turkey,Izmir
Turkey,K. Maras
Turkey,Karabük
Turkey,Karaman
Turkey,Kars
Turkey,Kastamonu
Turkey,Kayseri
Turkey,Kilis
Turkey,Kinkkale
Turkey,Kirklareli
Turkey,Kirsehir
Turkey,Kocaeli
Turkey,Konya
Turkey,Kütahya
Turkey,Malatya
Turkey,Manisa
Turkey,Mardin
Turkey,Mersin
Turkey,Mugla
Turkey,Mus
Turkey,Nevsehir
Turkey,Nigde
Turkey,Ordu
Turkey,Osmaniye
Turkey,Rize
Turkey,Sakarya
Turkey,Samsun
Turkey,Sanliurfa
Turkey,Siirt
Turkey,Sinop
Turkey,Sirnak
Turkey,Sivas
Turkey,Tekirdag
Turkey,Tokat
Turkey,Trabzon
Turkey,Tunceli
Turkey,Usak
Turkey,Van
Turkey,Yalova
Turkey,Yozgat
Turkey,Zinguldak
Turkmenistan,Ahal
Turkmenistan,Aşgabat
Turkmenistan,Balkan
Turkmenistan,Daşoguz
Turkmenistan,Lebap
Turkmenistan,Mary
Turks and Caicos Islands,Grand Turk
Turks and Caicos Islands,Middle Caicos
Turks and Caicos Islands,North Caicos
Turks and Caicos Islands,Providenciales and West Caicos
Turks and Caicos Islands,Salt Cay
Turks and Caicos Islands,South Caicos and East Caicos
Tuvalu,Funafuti
Tuvalu,Nanumanga
Tuvalu,Nanumea
Tuvalu,Niulakita
Tuvalu,Niutao
Tuvalu,Nui
Tuvalu,Nukufetau
Tuvalu,Nukulaelae
Tuvalu,Vaitupu
Uganda,Adjumani
Uganda,Apac
Uganda,Arua
Uganda,Bugiri
Uganda,Bundibugyo
Uganda,Bushenyi
Uganda,Busia
Uganda,Gulu
Uganda,Hoima
Uganda,Iganga
Uganda,Jinja
Uganda,Kabale
Uganda,Kabarole
Uganda,Kaberamaido
Uganda,Kalangala
Uganda,Kampala
Uganda,Kamuli
Uganda,Kamwenge
Uganda,Kanungu
Uganda,Kapchorwa
Uganda,Kasese
Uganda,Katakwi
Uganda,Kayunga
Uganda,Kibale
Uganda,Kiboga
Uganda,Kisoro
Uganda,Kitgum
Uganda,Kotido
Uganda,Kumi
Uganda,Kyenjojo
Uganda,Lake Albert
Uganda,Lake Victoria
Uganda,Lira
Uganda,Luwero
Uganda,Masaka
